X,Y,OBJECTID,AREA,PERIMETER,PHTW911_,PHTW911_ID,XLO,YLO,SNO,YEAR,LNO,FE,MN,CU,ZN,CD,CR,NI,PB,CUAR,CUAR_OVER,ZNAR,ZNAR_OVER,CDAR,CDAR_OVER,CRAR,CRAR_OVER,NIAR,NIAR_OVER,PBAR,PBAR_OVER,OVER,RESTRICTED
121.3297513343,23.395973429,27978,62500,1000,19990,92456,282875,2588375,GR90JH439A1,2001,JH439A,6231.94,1870.75,131.98,83.81,1.34,2.61,94.72,53.79,280.2973,1,298.0739,0,1.9858,0,77.2037,0,500.4482,1,157.7668,0,1,0
120.2636744553,23.3358885702,28370,62500,1000,20398,16054,173875,2581875,GR83FH61261,1994,FH6126,292.38,114.08,187.45,148.43,2.25,1.88,1.25,356.81,393.6558,1,458.7063,0,3.3124,0,64.5368,0,20.9751,0,1012.4953,1,1,0
120.2085038216,23.1572795624,32255,62500,1000,24435,3773,168125,2562125,GR83EG39041,1994,EG3904,909.5,151.41,165.91,197.95,1.01,1.22,3.93,9.88,349.6367,1,581.8031,0,1.5047,0,53.0844,0,34.7227,0,33.9098,0,1,0
120.2260020287,23.085123064,34481,62500,1000,26759,7914,169875,2554125,GR83EG69751,1994,EG6975,898.42,126.06,198.93,1428.21,2.39,0.62,7.69,38.4,417.1163,1,3639.9834,1,3.5164,0,42.6732,0,54.0104,0,114.3562,0,1,0
120.2676546777,23.0537151378,35105,62500,1000,27417,15147,174125,2550625,GR82FG71421,1993,FG7142,894.51,106.61,5.01,7.08,0.28,1.88,4.71,1536.53,20.8214,0,107.3385,0,0.4405,0,64.5368,0,38.7239,0,4340.1315,1,1,0
120.2700943356,23.0537264497,35106,62500,1000,27418,15165,174375,2550625,GR82FG71521,1993,FG7152,766.37,31.38,1.23,2.24,0.25,0.16,0.62,218.49,13.0966,0,95.3072,0,0.3967,0,34.6913,0,17.7434,0,622.336,1,1,0
120.2384293708,23.044546454,35252,62500,1000,27575,8241,171125,2549625,GR82EG90291,1993,EG9029,167.29,112.46,145.91,218.36,0.29,13.54,10.32,12.24,308.7647,1,632.5383,1,0.4551,0,266.8611,1,67.5015,0,40.5667,0,1,0
120.2652637179,23.0446735614,35260,62500,1000,27583,15357,173875,2549625,GR82FG81391,1993,FG8139,1200.65,70.95,177.32,61.03,0.63,24.11,35.71,14.29,372.9542,1,241.4474,0,0.9507,0,450.2717,1,197.7446,0,46.3491,0,1,0
121.1922711992,23.0417622207,35370,62500,1000,27696,26611,268875,2549125,GR83IG88481,1994,IG8848,147.83,255.94,4.01,3.52,0.32,1.71,52.1,4.6,18.7778,0,98.489,0,0.4988,0,61.5869,0,281.8204,1,19.0165,0,1,0
120.2190191024,23.0263919093,35537,62500,1000,27871,8128,169125,2547625,GR82EG89411,1993,EG8941,1175.47,81.93,115.91,40.59,0.5,11.2,23.9,12.91,247.4567,1,190.6376,0,0.7612,0,226.2574,0,137.1628,0,42.4565,0,1,0
120.2532285535,23.0152687489,35682,62500,1000,28020,121,172625,2546375,GR82EG00871,1993,EG0087,1064.49,31.09,26.97,27.41,0.6,19.16,31.5,8.37,65.6989,0,157.8748,0,0.907,0,364.3793,1,176.1485,0,29.6506,0,1,0
121.1922348771,23.0169270777,35707,62500,1000,28049,65396,268875,2546375,GR85IG98481,1996,IG9848,269.69,170.52,37.18,4.13,0.46,1.39,71.48,4.41,86.564,0,100.0054,0,0.7029,0,56.0343,0,381.234,1,18.4806,0,1,0
120.2704461141,22.988258126,36100,62500,1000,28463,39594,174375,2543375,GR85FF01571,1996,FF0157,552.61,0,0,10.94,0.1,16.61,16.27,3.11,10.583,0,116.9337,0,0.1781,0,320.1317,1,98.0232,0,14.8137,0,1,0
120.2486268066,22.9655816393,36532,62500,1000,28909,33206,172125,2540875,GR85EF20681,1996,EF2068,620.06,102.19,81.16,51.78,0.6,18.61,10.08,16.23,176.4416,0,218.4537,0,0.907,0,354.8357,1,66.2704,0,51.8213,0,1,0
120.2608887208,22.9520939589,36786,62500,1000,29175,40121,173375,2539375,GR85FF11121,1996,FF1112,1592.21,167.68,10.54,42.84,1.03,19.23,2.39,19.16,32.1225,0,196.2307,0,1.5338,0,365.594,1,26.823,0,60.0859,0,1,0
120.2438505905,22.9474992788,36875,62500,1000,29271,33141,171625,2538875,GR85EF20401,1996,EF2040,878.51,100.5,141.99,47.91,0.83,4.15,2.14,11.72,300.7538,1,208.8337,0,1.2423,0,103.9258,0,25.5406,0,39.0999,0,1,0
120.2463374237,22.9384810496,37095,62500,1000,29508,33515,171875,2537875,GR85EF30571,1996,EF3057,985.82,66.91,51.63,33.93,0.64,18.76,5.08,16.47,116.0941,0,174.0822,0,0.9653,0,357.4385,1,40.6219,0,52.4982,0,1,0
120.2317511689,22.9316391641,37252,62500,1000,29678,33410,170375,2537125,GR85EF29A41,1996,EF29A4,749.69,136.99,21.67,220.15,0.67,7.29,5.31,14.08,54.8678,0,636.9879,1,1.009,0,158.4111,0,41.8017,0,45.7568,0,1,0
120.1952196592,22.9269444016,37374,62500,1000,29807,33253,166625,2536625,GR85EF28521,1996,EF2852,606.9,58.19,35.4,280.98,0.86,0.38,6.05,75.95,82.9264,0,788.1991,1,1.286,0,38.5088,0,45.5977,0,220.2735,0,1,0
120.2172303526,22.9135084724,37673,62500,1000,30119,33631,168875,2535125,GR85EF39471,1996,EF3947,315.54,121.34,413.09,48.83,1.27,0.45,1.94,126.43,854.7737,1,211.1206,0,1.8837,0,39.7234,0,24.5146,0,362.6624,0,1,0
120.5318726124,22.8379791409,39194,62500,1000,31737,59288,201125,2526625,GR87GF62071,1998,GF6207,890.25,102.71,118.08,156.16,1.1,1.58,3.73,8.55,251.8913,1,477.9215,0,1.6359,0,59.3312,0,33.6968,0,30.1583,0,1,0
120.5345455986,22.7679934298,40750,62500,1000,33405,19792,201375,2518875,GR83GF92191,1994,GF9219,949.21,143.64,140.6,202.63,0.91,1.05,3.26,11.37,297.9132,1,593.4367,0,1.3589,0,50.1346,0,31.2858,0,38.1127,0,1,0
120.6271065189,22.7501799396,41019,62500,1000,33691,80442,210875,2516875,GR89GF95811,2000,GF9581,223.49,190.54,3.68,715.9,0.25,1.21,2.69,3.52,18.1034,0,1869.3232,1,0.3967,0,52.9109,0,28.3619,0,15.9702,0,1,0
120.4908658672,22.7294789449,41410,62500,1000,34106,10313,196875,2514625,GR83FE10331,1994,FE1033,948.55,67.91,42.18,391.82,0.53,0.75,1.4,13.56,96.782,0,1063.7252,1,0.8049,0,44.929,0,21.7446,0,44.29,0,1,0
120.5809541084,22.718455513,41641,62500,1000,34346,77237,206125,2513375,GR88GE13991,1999,GE1399,809.18,148.6,75.13,206.54,1.06,5.2,36.91,16.02,164.1187,0,603.1561,1,1.5776,0,122.1454,0,203.9002,1,51.2289,0,1,0
121.1017770943,22.7189775452,41642,62500,1000,34347,62799,259625,2513375,GR85IE14891,1996,IE1489,1124.51,123.72,12.99,664.23,1.23,0.49,3.57,15.75,37.1294,0,1740.8819,1,1.8254,0,40.4175,0,32.876,0,50.4673,0,1,0
120.5298943477,22.7047646687,41842,62500,1000,34561,77110,200875,2511875,GR88GE11931,1999,GE1193,228.37,91.73,98.83,10.61,0.08,0.25,1.09,4.19,212.552,1,116.1133,0,0.1489,0,36.253,0,20.1544,0,17.86,0,1,0
121.045789744,22.6851345027,42243,62500,1000,34992,62921,253875,2509625,GR87IE22551,1998,IE2255,247.36,135.88,252.01,11.49,0.15,0.23,2.18,6.22,525.5906,1,118.3008,0,0.251,0,35.906,0,25.7457,0,23.5861,0,1,0
120.5787320755,22.6484607324,42805,62500,1000,35611,77870,205875,2505625,GR89GE33801,2000,GE3380,1215.57,106.68,160.56,143.1,0.46,1.21,1.74,3.58,338.7034,1,445.457,0,0.7029,0,52.9109,0,23.4887,0,16.1394,0,1,0
120.5617668269,22.6280975404,43063,62500,1000,35889,56609,204125,2503375,GR87GE43221,1998,GE4322,597.3,26.81,8.88,6.22,0.2,18.11,1.05,3.76,28.7302,0,105.2007,0,0.3239,0,346.1597,1,19.9492,0,16.6471,0,1,0
120.5569164445,22.6235692228,43158,62500,1000,35987,56562,203625,2502875,GR87GE43001,1998,GE4300,1001.63,35.73,152.29,28.71,0.36,1.07,1.71,0,321.8028,1,161.1063,0,0.5571,0,50.4816,0,23.3348,0,6.0413,0,1,0
120.4596729627,22.614234743,43306,62500,1000,36155,37535,193625,2501875,GR85FE59171,1996,FE5917,906.99,77.73,85.27,256.91,1.62,1.35,5.3,151.16,184.8408,0,728.3659,1,2.3939,0,55.3402,0,41.7504,0,432.4183,0,1,0
121.0117176048,22.6151428222,43344,62500,1000,36196,87437,250375,2501875,GR87IE51181,1998,IE5118,73.37,147.74,100.26,93.62,0.25,0.62,1.49,1.23,215.4743,1,322.4596,0,0.3967,0,42.6732,0,22.2063,0,9.5108,0,1,0
120.5642822776,22.6010124174,43610,62500,1000,36489,57215,204375,2500375,GR87GE53311,1998,GE5331,558.63,92.85,93.31,34.82,0.26,0.3,1.6,3.4,201.2713,1,176.2946,0,0.4113,0,37.1206,0,22.7705,0,15.6317,0,1,0
120.4648089991,22.5442556247,44385,62500,1000,37344,38987,194125,2494125,GR85FE89391,1996,FE8939,929.47,93.29,130.08,99.57,1.17,1.02,2.86,14.78,276.4145,1,337.2501,0,1.7379,0,49.614,0,29.2339,0,47.7312,0,1,0
120.5111102882,22.510539231,44872,62500,1000,37875,58197,198875,2490375,GR85GE91151,1996,GE9115,934.58,131.76,159.18,38.28,0.8,1.13,1.89,13.05,335.8832,1,184.8954,0,1.1985,0,51.5228,0,24.2581,0,42.8514,0,1,0
120.2816955309,23.6204177292,64193,62500,1000,19359,13341,175875,2613375,GR91FI51AA1,2002,FI51AA,552.2,282.27,8.92,13.43,0.16,17.23,6.64,4.86,28.8119,0,123.1233,0,0.2655,0,330.89,1,48.6242,0,19.7499,0,1,0
120.2385430796,23.4554122166,66181,62500,1000,21405,6385,171375,2595125,GR91EH20231,2002,EH2023,649.01,204.08,260.35,12.59,0.23,0.63,4.56,3.85,542.6343,1,121.0352,0,0.3676,0,42.8468,0,37.9544,0,16.901,0,1,0
120.2116829338,23.4462485031,66322,62500,1000,21553,6566,168625,2594125,GR91EH292A1,2002,EH292A,449.21,42.09,164.63,13.5,0.03,0.17,1.4,17.71,347.0209,1,123.2973,0,0.076,0,34.8648,0,21.7446,0,55.9959,0,1,0
120.2288609418,23.4373047038,66456,62500,1000,21698,6719,170375,2593125,GR91EH29961,2002,EH2996,657.29,211.02,7.36,7.6,0.08,16.76,39.83,3.04,25.6239,0,108.6311,0,0.1489,0,322.7345,1,218.879,1,14.6162,0,1,0
121.27073991,23.2448265215,67440,62500,1000,22724,38281,276875,2571625,GR91JG015A1,2002,JG015A,196.05,252.87,4.6,351.57,0.4,0.5,1.07,14.43,19.9836,0,963.6717,1,0.6154,0,40.591,0,20.0518,0,46.744,0,1,0
120.2764746867,23.2298469389,67587,62500,1000,22872,47874,175125,2570125,GR92FG01831,2003,FG0183,644.04,100.45,4.5,8.01,0.19,13.73,1.78,1.39,19.7792,0,109.6503,0,0.3093,0,270.158,1,23.6939,0,9.9621,0,1,0
120.2743981905,23.162112033,68151,62500,1000,23449,9274,174875,2562625,GR91FG31761,2002,FG3176,410.54,85.58,4.01,8.57,0.35,49.26,0.91,1.19,18.7778,0,111.0423,0,0.5425,0,886.6745,1,19.231,0,9.3979,0,1,0
120.2719932181,23.1553283096,68238,62500,1000,23537,48561,174625,2561875,GR92FG31631,2003,FG3163,679.81,171.63,11.41,317.6,0.94,0.21,1.33,19.74,33.9005,0,879.2291,1,1.4026,0,35.5589,0,21.3855,0,61.7219,0,1,0
120.2744345562,23.155339559,68239,62500,1000,23538,48568,174875,2561875,GR92FG31731,2003,FG3173,675.43,149.67,10.88,213.36,0.86,0.02,1.04,49.48,32.8174,0,620.1093,1,1.286,0,32.262,0,19.8979,0,145.6095,0,1,0
120.2744466554,23.1530820566,68273,62500,1000,23572,47043,174875,2561625,GR91FG31721,2002,FG3172,763.7,174.75,11.21,253.16,0.86,0.33,1.21,55.69,33.4918,0,719.0441,1,1.286,0,37.6412,0,20.7699,0,163.1261,0,1,0
120.2720296279,23.1485558013,68334,62500,1000,23639,45412,174625,2561125,GR92FG31601,2003,FG3160,883.66,171.62,11.57,322.36,1.11,0.4,1.34,28.72,34.2275,0,891.0615,1,1.6505,0,38.8558,0,21.4368,0,87.0518,0,1,0
120.5587971501,22.7974149316,70255,62500,1000,25621,1323,203875,2522125,GR88GF73001,1999,GF7300,1110.93,111.24,81.9,1620.11,0.4,1.42,3.01,6.69,177.9538,0,4117.0084,1,0.6154,0,56.5548,0,30.0034,0,24.9118,0,1,0
120.3300004583,22.7763005584,70395,62500,1000,25766,8342,180375,2519875,GR91FF83911,2002,FF8391,97.05,99.82,4.24,10.39,0.03,0.06,0.83,644.49,19.2479,0,115.5665,0,0.076,0,32.9561,0,18.8207,0,1823.9542,1,1,0
120.3860476252,22.7652355954,70516,62500,1000,25890,8855,186125,2518625,GR91FF96181,2002,FF9618,984.98,36.62,2.07,10.2,0.24,21.88,1.15,0,14.8133,0,115.0942,0,0.3822,0,411.5768,1,20.4622,0,6.0413,0,1,0
120.3617134942,22.7628828507,70535,62500,1000,25909,8745,183625,2518375,GR91FF95261,2002,FF9526,244.27,149.73,19.56,464.81,0.27,0.22,10.37,92.08,50.5558,0,1245.1637,1,0.4259,0,35.7324,0,67.758,0,265.7714,0,1,0
120.5785137111,22.720706583,70761,62500,1000,26138,16575,205875,2513625,GR91GE138A1,2002,GE138A,507.53,99.85,102.08,246.91,0.81,2.87,8.28,7.65,219.1937,1,703.5079,1,1.2131,0,81.7152,0,57.0369,0,27.6197,0,1,0
120.568786679,22.7184220919,70771,62500,1000,26148,1021,204875,2513375,GR88GE13491,1999,GE1349,725.31,188.9,17.15,456.54,0.79,3.63,2.99,9.58,45.6307,0,1224.6061,1,1.184,0,94.9028,0,29.9008,0,33.0636,0,1,0
120.597994868,22.7162430649,70785,62500,1000,26163,51720,207875,2513125,GR92GE14681,2003,GE1468,208.71,84.49,9.38,22.71,0.35,15.9,1.53,3.23,29.752,0,146.1915,0,0.5425,0,307.8118,1,22.4114,0,15.1522,0,1,0
120.5688009066,22.7139067159,70800,62500,1000,26178,1020,204875,2512875,GR88GE13471,1999,GE1347,1128.27,171.3,129.66,268.53,2.01,1.93,2.89,12.95,275.5562,1,757.2509,1,2.9625,0,65.4044,0,29.3878,0,42.5694,0,1,0
120.5590888251,22.7071064524,70856,62500,1000,26237,983,203875,2512125,GR88GE13041,1999,GE1304,647.27,89.9,30.19,212,0.27,0.56,1.24,6.2,72.2793,0,616.7286,1,0.4259,0,41.6321,0,20.9238,0,23.5296,0,1,0
120.5615294153,22.7048556171,70879,62500,1000,26262,993,204125,2511875,GR88GE13131,1999,GE1313,908.25,159.21,108.97,3043.91,0.59,1.48,2.82,13.03,233.2741,1,7656.2905,1,0.8924,0,57.596,0,29.0288,0,42.795,0,1,0
120.534776524,22.7002638205,70901,62500,1000,26285,863,201375,2511375,GR88GE12111,1999,GE1211,1131.76,56.84,199.73,29.19,0.45,0.95,1.12,9.79,418.7512,1,162.2995,0,0.6883,0,48.3994,0,20.3083,0,33.656,0,1,0
120.5712765379,22.700367374,70907,62500,1000,26292,1026,205125,2511375,GR88GE13511,1999,GE1351,869.08,69.15,67.69,1304.36,0.59,1.2,1.58,10.98,148.9143,0,3332.1171,1,0.8924,0,52.7374,0,22.6679,0,37.0126,0,1,0
120.5202300556,22.6844173326,70965,62500,1000,26354,1154,199875,2509625,GR88GE21551,1999,GE2155,891.69,39.14,7.17,7.03,0.21,12.7,0.61,5.17,25.2356,0,107.2142,0,0.3384,0,252.2854,1,17.6921,0,20.6243,0,1,0
120.5445831633,22.6777165353,70995,62500,1000,26385,1268,202375,2508875,GR88GE22521,1999,GE2252,326.17,113.21,47.94,260.43,0.2,0.67,1.14,8.82,108.5532,0,737.1159,1,0.3239,0,43.5408,0,20.4109,0,30.9199,0,1,0
120.5543291625,22.6732290559,71019,62500,1000,26409,1292,203375,2508375,GR88GE22901,1999,GE2290,600.45,163.79,1051.74,47.21,0.37,0.71,3.78,23.59,2159.9189,1,207.0936,0,0.5717,0,44.2349,0,33.9533,0,72.5816,0,1,0
120.6203212684,22.5627635154,71286,62500,1000,26684,52278,210125,2496125,GR92GE75561,2003,GE7556,815.52,129.83,86.96,399.25,0.88,2.92,3.98,0.5,188.2945,0,1082.1946,1,1.3152,0,82.5828,0,34.9792,0,7.4516,0,1,0
120.5792067662,22.4926686854,71543,62500,1000,26946,51195,205875,2488375,GR92GD03991,2003,GD0399,599.98,86.66,52.33,333.67,0.46,2.21,2.41,3.04,117.5246,0,919.1759,1,0.7029,0,70.2629,0,26.9256,0,14.6162,0,1,0
120.5624201022,22.4203712403,71834,62500,1000,27250,51554,204125,2480375,GR92GD332A1,2003,GD332A,1001.85,52.12,108.65,95.74,0.26,0.95,2.24,3.45,232.6201,1,327.7295,0,0.4113,0,48.3994,0,26.0535,0,15.7727,0,1,0
120.2444803969,22.8323653936,71900,62500,1000,66,66,171625,2526125,GR94EF70541,2005,EF7054,591.37,88.11,70.38,1345.88,0.48,1.15,15.5,33.27,154.4116,0,3435.3275,1,0.732,0,51.8698,0,94.0733,0,99.886,0,1,0
120.3002680333,22.8777718596,71978,62500,1000,271,271,177375,2531125,GR95FF42721,2006,FF4272,404.18,188.21,8.49,577.13,0.15,0.39,3.01,5.51,27.9332,0,1524.3688,1,0.251,0,38.6823,0,30.0034,0,21.5834,0,1,0
120.3150998265,22.8349397405,72160,62500,1000,747,747,178875,2526375,GR95FF63351,2006,FF6335,120.72,59.44,94.25,50.81,0.12,0.12,1.02,22.35,203.1923,1,216.0425,0,0.2072,0,33.9972,0,19.7953,0,69.0839,0,1,0
120.3272227011,22.8462794455,72188,62500,1000,827,827,180125,2527625,GR94FF638A1,2005,FF638A,668.05,148.8,102.09,35.81,0.35,0.64,1.72,24.97,219.2141,1,178.7555,0,0.5425,0,43.0203,0,23.3861,0,76.4742,0,1,0
120.2616383565,22.8121257049,72221,62500,1000,920,920,173375,2523875,GR95FF71161,2006,FF7116,651.49,163.17,14.39,502.01,0.2,0.44,1.31,4.69,39.9904,0,1337.6355,1,0.3239,0,39.5499,0,21.2829,0,19.2704,0,1,0
120.3300444426,22.7672695652,72373,62500,1000,1339,1339,180375,2518875,GR94FF93981,2005,FF9398,220.95,86.21,119.9,6.91,0.07,0.25,1.17,2.23,255.6106,1,106.9159,0,0.1343,0,36.253,0,20.5647,0,12.3315,0,1,0
120.337326068,22.7718153036,72397,62500,1000,1413,1413,181125,2519375,GR94FF942A1,2005,FF942A,461.81,188.23,453.51,83.41,1.04,0.69,2.2,113.92,937.376,1,297.0796,0,1.5484,0,43.8879,0,25.8483,0,327.3754,0,1,0
120.4073159687,23.4696906828,72556,62500,1000,1895,1895,188625,2596625,GR95FH17091,2006,FH1709,579.08,157.39,256.7,117.55,0.26,1.04,1.22,8.33,535.1751,1,381.9448,0,0.4113,0,49.9611,0,20.8212,0,29.5377,0,1,0
120.3683540463,23.4289019376,72669,62500,1000,2232,2232,184625,2592125,GR94FH25421,2005,FH2542,616.56,172.36,8.49,226.39,0.24,2.51,2.33,4.16,27.9332,0,652.4993,1,0.3822,0,75.4685,0,26.5152,0,17.7754,0,1,0
120.4074260026,23.4448583035,72756,62500,1000,2488,2488,188625,2593875,GR95FH270A1,2006,FH270A,852.67,99.23,7.25,377.5,0.4,2.74,3.34,20.04,25.3991,0,1028.1285,1,0.6154,0,79.4595,0,31.6962,0,62.5681,0,1,0
120.4588800932,23.4269858195,72869,62500,1000,2836,2836,193875,2591875,GR94FH29021,2005,FH2902,885.44,108.86,11.11,22.29,0,23.92,1905.1,17.47,33.2874,0,145.1475,0,0.0323,0,446.9748,1,9787.1545,1,55.3189,0,1,0
120.4344636256,23.4156116546,73132,62500,1000,3647,3647,191375,2590625,GR94FH38181,2005,FH3818,429.14,670.45,74.65,1435.99,0.92,0.51,1.21,22.69,163.1377,0,3659.3229,1,1.3735,0,40.7645,0,20.7699,0,70.043,0,1,0
120.4386809654,23.5759071744,74179,62500,1000,6751,6751,191875,2608375,GR94FI68211,2005,FI6821,1303.98,101.36,12.44,14.97,3.51,0.32,1.09,8.38,36.0054,0,126.9514,0,5.1492,1,37.4676,0,20.1544,0,29.6788,0,1,0
120.7233280944,22.1023619792,75250,62500,1000,9753,9753,220625,2445125,GR95GC59621,2006,GC5962,294.04,111.21,776.21,4.41,0.09,0.08,0.71,25.38,1596.8458,1,100.7014,0,0.1635,0,33.3032,0,18.2051,0,77.6307,0,1,0
120.691997992,22.0232752549,75551,62500,1000,10231,10231,217375,2436375,GR95GC88401,2006,GC8840,542.32,110.12,3.79,30.11,0.33,46.72,1.58,3.81,18.3282,0,164.5864,0,0.5134,0,842.6004,1,22.6679,0,16.7882,0,1,0
120.7210630779,22.0210698572,75685,62500,1000,10535,10535,220375,2436125,GR94GC995A1,2005,GC995A,34.22,154.69,2.88,551.02,0.07,0.25,0.92,0.67,16.4686,0,1459.4645,1,0.1343,0,36.253,0,19.2823,0,7.9312,0,1,0
120.5170290388,23.5829463915,75940,62500,1000,11102,11102,199875,2609125,GR94GI61441,2005,GI6144,36.84,3.57,17.31,1.03,0,0.05,0,196.15,45.9577,0,92.2994,0,0.0323,0,32.7826,0,14.563,0,559.3216,1,1,0
120.5031173308,22.7069407324,81020,62500,1000,1073,1073,198125,2512125,GR93FE20841,2004,FE2084,250.65,109.36,7.15,269.64,0.21,0.4,1.57,36.76,25.1947,0,760.0101,1,0.3384,0,38.8558,0,22.6166,0,109.7302,0,1,0
120.4424874358,22.6548147249,81324,62500,1000,1719,1719,191875,2506375,GR93FE38431,2004,FE3843,212.51,76.77,8.41,513.41,0.35,0.41,2.03,4.73,27.7697,0,1365.9736,1,0.5425,0,39.0293,0,24.9763,0,19.3832,0,1,0
120.4692368374,22.6571640894,81432,62500,1000,1983,1983,194625,2506625,GR93FE39541,2004,FE3954,819.89,151.19,32.74,1621.04,0.21,244.97,8.66,7.8,77.4905,0,4119.3202,1,0.3384,0,4282.6344,1,58.9862,0,28.0428,0,1,0
120.4692025643,22.6661944051,81434,62500,1000,1986,1986,194625,2507625,GR93FE39581,2004,FE3958,41.08,148.91,224.18,291.31,0.17,0.48,2.18,0,468.7172,1,813.8774,1,0.2801,0,40.244,0,25.7457,0,6.0413,0,1,0
120.4425327626,22.6435263675,81513,62500,1000,2178,2178,191875,2505125,GR93FE48491,2004,FE4849,231.95,54.17,12.87,228.69,0.12,0.25,0.67,12.03,36.8841,0,658.2166,1,0.2072,0,36.253,0,17.9999,0,39.9743,0,1,0
120.4863393711,22.636901727,81644,62500,1000,2492,2492,196375,2504375,GR93FE50161,2004,FE5016,285.67,73.57,16.83,27.14,0.11,1,1.96,257.62,44.9768,0,157.2036,0,0.1927,0,49.267,0,24.6172,0,732.71,1,1,0
120.4138342765,22.5282711714,81763,62500,1000,2838,2838,188875,2492375,GR93FE87221,2004,FE8722,368.46,279.66,7.04,506.22,0.29,1.13,1.76,24.45,24.9699,0,1348.1007,1,0.4551,0,51.5228,0,23.5913,0,75.0074,0,1,0
120.4041419825,22.5214624734,81875,62500,1000,3125,3125,187875,2491625,GR93FE969A1,2004,FE969A,186.65,127.76,3.34,211.67,0.13,0.29,1.15,6.78,17.4086,0,615.9083,1,0.2218,0,36.9471,0,20.4622,0,25.1656,0,1,0
120.4757029991,22.8761856692,82075,62500,1000,3597,3597,195375,2530875,GR93FF49711,2004,FF4971,306.3,83.99,190.38,116.89,0.14,0.41,1.53,21.69,399.6436,1,380.3042,0,0.2364,0,39.0293,0,22.4114,0,67.2223,0,1,0
120.4781139058,22.8829667527,82081,62500,1000,3614,3614,195625,2531625,GR93FF49841,2004,FF4984,157.68,174.92,7.8,762,0.04,0.26,1.27,5.24,26.5231,0,1983.9186,1,0.0906,0,36.4265,0,21.0777,0,20.8218,0,1,0
120.4469285705,22.7609415623,82573,62500,1000,4807,4807,192375,2518125,GR93FF98661,2004,FF9866,459.8,125.26,4.27,11.61,0.09,12.97,1.13,3.1,19.3092,0,118.5991,0,0.1635,0,256.9704,1,20.3596,0,14.7855,0,1,0
120.449363037,22.7609499346,82581,62500,1000,4824,4824,192625,2518125,GR93FF98761,2004,FF9876,431.18,132.19,3.68,11.08,0.07,14.42,1.13,3,18.1034,0,117.2817,0,0.1343,0,282.1308,1,20.3596,0,14.5034,0,1,0
120.2887599568,23.2163579731,82675,62500,1000,5108,5108,176375,2568625,GR92FG12281,2003,FG1228,2007.55,168.68,223.94,363.79,0.75,6.12,20.74,19.99,468.2268,1,994.0482,1,1.1257,0,138.1092,0,120.953,0,62.4271,0,1,0
120.3132071774,23.2119513138,82760,62500,1000,5362,5362,178875,2568125,GR92FG13261,2003,FG1326,547.36,70.33,139.62,119.97,0.34,16.11,4.34,184.4,295.9104,1,387.9604,0,0.528,0,311.4557,1,36.8259,0,526.1784,1,1,0
120.3303825399,23.1962223528,83100,62500,1000,6375,6375,180625,2566375,GR92FG239A1,2003,FG239A,884.27,253.87,61.91,309.66,0.25,0.73,2.42,2.14,137.1023,0,859.4918,1,0.3967,0,44.582,0,26.9769,0,12.0776,0,1,0
120.3941010517,23.1468126956,83586,62500,1000,7832,7832,187125,2560875,GR92FG465A1,2003,FG465A,107.6,104.85,725.66,59.3,0.38,0.87,1.31,4.52,1493.5418,1,237.1469,0,0.5863,0,47.0112,0,21.2829,0,18.7909,0,1,0
120.3263282965,23.0291427213,84066,62500,1000,9282,9282,180125,2547875,GR92FG83731,2003,FG8373,541.64,61.65,513.88,5.66,0.15,9.97,25.66,1.31,1060.7482,1,103.8086,0,0.251,0,204.9144,0,146.1911,0,9.7364,0,1,0
120.4999942283,23.5535455114,85208,62500,1000,12697,12697,198125,2605875,GR94FI80721,2005,FI8072,184.76,40.94,102.77,9.86,0.21,0.18,0.91,3.18,220.6038,1,114.249,0,0.3384,0,35.0384,0,19.231,0,15.0111,0,1,0
120.5865688338,22.4678502384,85732,62500,1000,13745,13745,206625,2485625,GR93GD14191,2004,GD1419,357.94,55.08,7.18,264.65,0.23,0.28,1.95,3.59,25.256,0,747.606,1,0.3676,0,36.7736,0,24.5659,0,16.1676,0,1,0
120.5429682738,22.4270904454,85856,62500,1000,14048,14048,202125,2481125,GR93GD22421,2004,GD2242,466.32,191.51,87.17,402.7,0.55,5.29,2.13,0,188.7236,0,1090.7707,1,0.8341,0,123.7071,0,25.4893,0,6.0413,0,1,0
120.5453522521,22.4406443949,85874,62500,1000,14098,14098,202375,2482625,GR93GD22581,2004,GD2258,753.18,18.44,4.48,4.22,0.08,15.78,0.22,0,19.7383,0,100.2291,0,0.1489,0,305.7296,1,15.6915,0,6.0413,0,1,0
120.5891705643,22.4091518326,86277,62500,1000,14742,14742,206875,2479125,GR93GD34351,2004,GD3435,784.41,317.73,5.69,406.97,1.85,1.06,4.21,28.2,22.2111,0,1101.385,1,2.7292,0,50.3081,0,36.159,0,85.585,0,1,0
120.5915991569,22.4091579632,86288,62500,1000,14757,14757,207125,2479125,GR93GD34451,2004,GD3445,453.59,260.76,4.89,489.84,2.5,0.75,4.27,33.67,20.5762,0,1307.3833,1,3.6768,0,44.929,0,36.4668,0,101.0143,0,1,0
120.5722191781,22.3933027846,86440,62500,1000,14936,14936,205125,2477375,GR93GD43691,2004,GD4369,617.15,108.52,14.21,46.97,0.32,18.48,1.39,0,39.6226,0,206.497,0,0.4988,0,352.58,1,21.6933,0,6.0413,0,1,0
